L1,L2,Score,New_Score
ps1_sina,siy_sine,1,0.25
ps1_sina,sqo_sinE,1,0.25
ps1_sina,sdh_sanig,3,0.6
ps1_sina,fay_m3me,4,1
ps1_sina,p22_sin3,1,0.25
ps1_sina,tgk_sina,0,0
ps1_sina,tly_sin3,1,0.25
ps1_sina,p23_sin3,1,0.25
ps1_sina,p24_sin3,1,0.25
ps1_sina,vaf_sinE,1,0.25
ps1_sina,ps5_sin3,1,0.25
ps1_sina,wne_jig3r,4,0.8
ps1_sina,yai_vunE,3,0.75
ps1_sina,wb5_poz,4,1
ps1_sina,yah_dot,4,1
ps1_sina,ydg_fiz,3,0.75
ps1_sina,p25_sina,0,0
ps1_sina,diq_pustun,5,0.833333333333333
pb3_sina,pb4_sina,0,0
pb3_sina,pt1_sin3,1,0.25
pb3_sina,wb2_puz,4,1
pb3_sina,pb5_sina,0,0
pb3_sina,pb6_sin3,1,0.25
pb3_sina,os1_rew,4,1
pb3_sina,pb7_sin3,1,0.25
pb3_sina,prs_sinE,1,0.25
pb3_sina,gzi_sina,0,0
pb3_sina,glk_sinE,1,0.25
pb3_sina,hac_mama,3,0.75
pb3_sina,pb8_sin3,1,0.25
pb3_sina,os2_riw,3,0.75
pb3_sina,wb3_pijbor,5,0.833333333333333
pb3_sina,pb9_sina,0,0
pb3_sina,p10_sina,0,0
pb3_sina,jdt_nene,3,0.75
pb3_sina,pt2_sin3,1,0.25
pb3_sina,ps2_sina,0,0
pb3_sina,kiu_c3z3k,5,1
pb3_sina,zum_sino,1,0.25
pb3_sina,ckb_siN,2,0.5
pb3_sina,kmr_pesir,4,0.8
pb3_sina,ps3_sin3,1,0.25
pb3_sina,lrl_Sir,3,0.75
pb3_sina,lsa_sinE,1,0.25
pb3_sina,luz_pisun,4,0.8
pb3_sina,p11_sina,0,0
pb3_sina,p12_sina,0,0
pb3_sina,p13_sina,0,0
pb3_sina,p14_sina,0,0
pb3_sina,ps4_sin3,1,0.25
pb3_sina,p15_sina,0,0
pb3_sina,mnj_fuz,4,1
pb3_sina,ntz_sinE,1,0.25
pb3_sina,p16_sin3,1,0.25
pb3_sina,p17_sina,0,0
pb3_sina,p18_sina,0,0
pb3_sina,oru_sina,0,0
pb3_sina,prc_sino,1,0.25
pb3_sina,p19_sina,0,0
pb3_sina,pt3_zig3r,4,0.8
pb3_sina,pes_pestun,5,0.833333333333333
pb3_sina,p20_sin3,1,0.25
pb3_sina,pt4_sin3,1,0.25
pb3_sina,pt5_sina,0,0
pb3_sina,srz_sinE,1,0.25
pb3_sina,p21_sin3,1,0.25
pb3_sina,sgh_biS,3,0.75
pb3_sina,siy_sine,1,0.25
pb3_sina,sqo_sinE,1,0.25
pb3_sina,sdh_sanig,3,0.6
pb3_sina,fay_m3me,4,1
pb3_sina,p22_sin3,1,0.25
pb3_sina,tgk_sina,0,0
pb3_sina,tly_sin3,1,0.25
pb3_sina,p23_sin3,1,0.25
pb3_sina,p24_sin3,1,0.25
pb3_sina,vaf_sinE,1,0.25
pb3_sina,ps5_sin3,1,0.25
pb3_sina,wne_jig3r,4,0.8
pb3_sina,yai_vunE,3,0.75
pb3_sina,wb5_poz,4,1
pb3_sina,yah_dot,4,1
pb3_sina,ydg_fiz,3,0.75
pb3_sina,p25_sina,0,0
pb3_sina,diq_pustun,5,0.833333333333333
pb4_sina,pt1_sin3,1,0.25
pb4_sina,wb2_puz,4,1
pb4_sina,pb5_sina,0,0
pb4_sina,pb6_sin3,1,0.25
pb4_sina,os1_rew,4,1
pb4_sina,pb7_sin3,1,0.25
pb4_sina,prs_sinE,1,0.25
pb4_sina,gzi_sina,0,0
pb4_sina,glk_sinE,1,0.25
pb4_sina,hac_mama,3,0.75
pb4_sina,pb8_sin3,1,0.25
pb4_sina,os2_riw,3,0.75
pb4_sina,wb3_pijbor,5,0.833333333333333
pb4_sina,pb9_sina,0,0
pb4_sina,p10_sina,0,0
pb4_sina,jdt_nene,3,0.75
pb4_sina,pt2_sin3,1,0.25
pb4_sina,ps2_sina,0,0
pb4_sina,kiu_c3z3k,5,1
pb4_sina,zum_sino,1,0.25
pb4_sina,ckb_siN,2,0.5
pb4_sina,kmr_pesir,4,0.8
pb4_sina,ps3_sin3,1,0.25
pb4_sina,lrl_Sir,3,0.75
pb4_sina,lsa_sinE,1,0.25
pb4_sina,luz_pisun,4,0.8
pb4_sina,p11_sina,0,0
pb4_sina,p12_sina,0,0
pb4_sina,p13_sina,0,0
pb4_sina,p14_sina,0,0
pb4_sina,ps4_sin3,1,0.25
pb4_sina,p15_sina,0,0
pb4_sina,mnj_fuz,4,1
pb4_sina,ntz_sinE,1,0.25
pb4_sina,p16_sin3,1,0.25
pb4_sina,p17_sina,0,0
pb4_sina,p18_sina,0,0
pb4_sina,oru_sina,0,0
pb4_sina,prc_sino,1,0.25
pb4_sina,p19_sina,0,0
pb4_sina,pt3_zig3r,4,0.8
pb4_sina,pes_pestun,5,0.833333333333333
pb4_sina,p20_sin3,1,0.25
pb4_sina,pt4_sin3,1,0.25
pb4_sina,pt5_sina,0,0
pb4_sina,srz_sinE,1,0.25
pb4_sina,p21_sin3,1,0.25
pb4_sina,sgh_biS,3,0.75
pb4_sina,siy_sine,1,0.25
pb4_sina,sqo_sinE,1,0.25
pb4_sina,sdh_sanig,3,0.6
pb4_sina,fay_m3me,4,1
pb4_sina,p22_sin3,1,0.25
pb4_sina,tgk_sina,0,0
pb4_sina,tly_sin3,1,0.25
pb4_sina,p23_sin3,1,0.25
pb4_sina,p24_sin3,1,0.25
pb4_sina,vaf_sinE,1,0.25
pb4_sina,ps5_sin3,1,0.25
pb4_sina,wne_jig3r,4,0.8
pb4_sina,yai_vunE,3,0.75
pb4_sina,wb5_poz,4,1
pb4_sina,yah_dot,4,1
pb4_sina,ydg_fiz,3,0.75
pb4_sina,p25_sina,0,0
pb4_sina,diq_pustun,5,0.833333333333333
pt1_sin3,wb2_puz,4,1
pt1_sin3,pb5_sina,1,0.25
pt1_sin3,pb6_sin3,0,0
pt1_sin3,os1_rew,4,1
pt1_sin3,pb7_sin3,0,0
pt1_sin3,prs_sinE,1,0.25
pt1_sin3,gzi_sina,1,0.25
pt1_sin3,glk_sinE,1,0.25
pt1_sin3,hac_mama,4,1
pt1_sin3,pb8_sin3,0,0
pt1_sin3,os2_riw,3,0.75
pt1_sin3,wb3_pijbor,5,0.833333333333333
pt1_sin3,pb9_sina,1,0.25
pt1_sin3,p10_sina,1,0.25
pt1_sin3,jdt_nene,3,0.75
pt1_sin3,pt2_sin3,0,0
pt1_sin3,ps2_sina,1,0.25
pt1_sin3,kiu_c3z3k,4,0.8
pt1_sin3,zum_sino,1,0.25
pt1_sin3,ckb_siN,2,0.5
pt1_sin3,kmr_pesir,4,0.8
pt1_sin3,ps3_sin3,0,0
pt1_sin3,lrl_Sir,3,0.75
pt1_sin3,lsa_sinE,1,0.25
pt1_sin3,luz_pisun,4,0.8
pt1_sin3,p11_sina,1,0.25
pt1_sin3,p12_sina,1,0.25
pt1_sin3,p13_sina,1,0.25
pt1_sin3,p14_sina,1,0.25
pt1_sin3,ps4_sin3,0,0
pt1_sin3,p15_sina,1,0.25
pt1_sin3,mnj_fuz,4,1
pt1_sin3,ntz_sinE,1,0.25
pt1_sin3,p16_sin3,0,0
pt1_sin3,p17_sina,1,0.25
pt1_sin3,p18_sina,1,0.25
pt1_sin3,oru_sina,1,0.25
pt1_sin3,prc_sino,1,0.25
pt1_sin3,p19_sina,1,0.25
pt1_sin3,pt3_zig3r,3,0.6
pt1_sin3,pes_pestun,5,0.833333333333333
pt1_sin3,p20_sin3,0,0
pt1_sin3,pt4_sin3,0,0
pt1_sin3,pt5_sina,1,0.25
pt1_sin3,srz_sinE,1,0.25
pt1_sin3,p21_sin3,0,0
pt1_sin3,sgh_biS,3,0.75
pt1_sin3,siy_sine,1,0.25
pt1_sin3,sqo_sinE,1,0.25
pt1_sin3,sdh_sanig,3,0.6
pt1_sin3,fay_m3me,4,1
pt1_sin3,p22_sin3,0,0
pt1_sin3,tgk_sina,1,0.25
pt1_sin3,tly_sin3,0,0
pt1_sin3,p23_sin3,0,0
pt1_sin3,p24_sin3,0,0
pt1_sin3,vaf_sinE,1,0.25
pt1_sin3,ps5_sin3,0,0
pt1_sin3,wne_jig3r,3,0.6
pt1_sin3,yai_vunE,3,0.75
pt1_sin3,wb5_poz,4,1
pt1_sin3,yah_dot,4,1
pt1_sin3,ydg_fiz,3,0.75
pt1_sin3,p25_sina,1,0.25
pt1_sin3,diq_pustun,5,0.833333333333333
wb2_puz,pb5_sina,4,1
wb2_puz,pb6_sin3,4,1
wb2_puz,os1_rew,3,1
wb2_puz,pb7_sin3,4,1
wb2_puz,prs_sinE,4,1
wb2_puz,gzi_sina,4,1
wb2_puz,glk_sinE,4,1
wb2_puz,hac_mama,4,1
wb2_puz,pb8_sin3,4,1
wb2_puz,os2_riw,3,1
wb2_puz,wb3_pijbor,5,0.833333333333333
wb2_puz,pb9_sina,4,1
wb2_puz,p10_sina,4,1
wb2_puz,jdt_nene,4,1
wb2_puz,pt2_sin3,4,1
wb2_puz,ps2_sina,4,1
wb2_puz,kiu_c3z3k,4,0.8
wb2_puz,zum_sino,4,1
wb2_puz,ckb_siN,3,1
wb2_puz,kmr_pesir,4,0.8
wb2_puz,ps3_sin3,4,1
wb2_puz,lrl_Sir,3,1
wb2_puz,lsa_sinE,4,1
wb2_puz,luz_pisun,3,0.6
wb2_puz,p11_sina,4,1
wb2_puz,p12_sina,4,1
wb2_puz,p13_sina,4,1
wb2_puz,p14_sina,4,1
wb2_puz,ps4_sin3,4,1
wb2_puz,p15_sina,4,1
wb2_puz,mnj_fuz,1,0.333333333333333
wb2_puz,ntz_sinE,4,1
wb2_puz,p16_sin3,4,1
wb2_puz,p17_sina,4,1
wb2_puz,p18_sina,4,1
wb2_puz,oru_sina,4,1
wb2_puz,prc_sino,4,1
wb2_puz,p19_sina,4,1
wb2_puz,pt3_zig3r,5,1
wb2_puz,pes_pestun,4,0.666666666666667
wb2_puz,p20_sin3,4,1
wb2_puz,pt4_sin3,4,1
wb2_puz,pt5_sina,4,1
wb2_puz,srz_sinE,4,1
wb2_puz,p21_sin3,4,1
wb2_puz,sgh_biS,3,1
wb2_puz,siy_sine,4,1
wb2_puz,sqo_sinE,4,1
wb2_puz,sdh_sanig,5,1
wb2_puz,fay_m3me,4,1
wb2_puz,p22_sin3,4,1
wb2_puz,tgk_sina,4,1
wb2_puz,tly_sin3,4,1
wb2_puz,p23_sin3,4,1
wb2_puz,p24_sin3,4,1
wb2_puz,vaf_sinE,4,1
wb2_puz,ps5_sin3,4,1
wb2_puz,wne_jig3r,5,1
wb2_puz,yai_vunE,3,0.75
wb2_puz,wb5_poz,1,0.333333333333333
wb2_puz,yah_dot,3,1
wb2_puz,ydg_fiz,2,0.666666666666667
wb2_puz,p25_sina,4,1
wb2_puz,diq_pustun,4,0.666666666666667
pb5_sina,pb6_sin3,1,0.25
pb5_sina,os1_rew,4,1
pb5_sina,pb7_sin3,1,0.25
pb5_sina,prs_sinE,1,0.25
pb5_sina,gzi_sina,0,0
pb5_sina,glk_sinE,1,0.25
pb5_sina,hac_mama,3,0.75
pb5_sina,pb8_sin3,1,0.25
pb5_sina,os2_riw,3,0.75
pb5_sina,wb3_pijbor,5,0.833333333333333
pb5_sina,pb9_sina,0,0
pb5_sina,p10_sina,0,0
pb5_sina,jdt_nene,3,0.75
pb5_sina,pt2_sin3,1,0.25
pb5_sina,ps2_sina,0,0
pb5_sina,kiu_c3z3k,5,1
pb5_sina,zum_sino,1,0.25
pb5_sina,ckb_siN,2,0.5
pb5_sina,kmr_pesir,4,0.8
pb5_sina,ps3_sin3,1,0.25
pb5_sina,lrl_Sir,3,0.75
pb5_sina,lsa_sinE,1,0.25
pb5_sina,luz_pisun,4,0.8
pb5_sina,p11_sina,0,0
pb5_sina,p12_sina,0,0
pb5_sina,p13_sina,0,0
pb5_sina,p14_sina,0,0
pb5_sina,ps4_sin3,1,0.25
pb5_sina,p15_sina,0,0
pb5_sina,mnj_fuz,4,1
pb5_sina,ntz_sinE,1,0.25
pb5_sina,p16_sin3,1,0.25
pb5_sina,p17_sina,0,0
pb5_sina,p18_sina,0,0
pb5_sina,oru_sina,0,0
pb5_sina,prc_sino,1,0.25
pb5_sina,p19_sina,0,0
pb5_sina,pt3_zig3r,4,0.8
pb5_sina,pes_pestun,5,0.833333333333333
pb5_sina,p20_sin3,1,0.25
pb5_sina,pt4_sin3,1,0.25
pb5_sina,pt5_sina,0,0
pb5_sina,srz_sinE,1,0.25
pb5_sina,p21_sin3,1,0.25
pb5_sina,sgh_biS,3,0.75
pb5_sina,siy_sine,1,0.25
pb5_sina,sqo_sinE,1,0.25
pb5_sina,sdh_sanig,3,0.6
pb5_sina,fay_m3me,4,1
pb5_sina,p22_sin3,1,0.25
pb5_sina,tgk_sina,0,0
pb5_sina,tly_sin3,1,0.25
pb5_sina,p23_sin3,1,0.25
pb5_sina,p24_sin3,1,0.25
pb5_sina,vaf_sinE,1,0.25
pb5_sina,ps5_sin3,1,0.25
pb5_sina,wne_jig3r,4,0.8
pb5_sina,yai_vunE,3,0.75
pb5_sina,wb5_poz,4,1
pb5_sina,yah_dot,4,1
pb5_sina,ydg_fiz,3,0.75
pb5_sina,p25_sina,0,0
pb5_sina,diq_pustun,5,0.833333333333333
pb6_sin3,os1_rew,4,1
pb6_sin3,pb7_sin3,0,0
pb6_sin3,prs_sinE,1,0.25
pb6_sin3,gzi_sina,1,0.25
pb6_sin3,glk_sinE,1,0.25
pb6_sin3,hac_mama,4,1
pb6_sin3,pb8_sin3,0,0
pb6_sin3,os2_riw,3,0.75
pb6_sin3,wb3_pijbor,5,0.833333333333333
pb6_sin3,pb9_sina,1,0.25
pb6_sin3,p10_sina,1,0.25
pb6_sin3,jdt_nene,3,0.75
pb6_sin3,pt2_sin3,0,0
pb6_sin3,ps2_sina,1,0.25
pb6_sin3,kiu_c3z3k,4,0.8
pb6_sin3,zum_sino,1,0.25
pb6_sin3,ckb_siN,2,0.5
pb6_sin3,kmr_pesir,4,0.8
pb6_sin3,ps3_sin3,0,0
pb6_sin3,lrl_Sir,3,0.75
pb6_sin3,lsa_sinE,1,0.25
pb6_sin3,luz_pisun,4,0.8
pb6_sin3,p11_sina,1,0.25
pb6_sin3,p12_sina,1,0.25
pb6_sin3,p13_sina,1,0.25
pb6_sin3,p14_sina,1,0.25
pb6_sin3,ps4_sin3,0,0
pb6_sin3,p15_sina,1,0.25
pb6_sin3,mnj_fuz,4,1
pb6_sin3,ntz_sinE,1,0.25
pb6_sin3,p16_sin3,0,0
pb6_sin3,p17_sina,1,0.25
pb6_sin3,p18_sina,1,0.25
pb6_sin3,oru_sina,1,0.25
pb6_sin3,prc_sino,1,0.25
pb6_sin3,p19_sina,1,0.25
pb6_sin3,pt3_zig3r,3,0.6
pb6_sin3,pes_pestun,5,0.833333333333333
pb6_sin3,p20_sin3,0,0
pb6_sin3,pt4_sin3,0,0
pb6_sin3,pt5_sina,1,0.25
pb6_sin3,srz_sinE,1,0.25
pb6_sin3,p21_sin3,0,0
pb6_sin3,sgh_biS,3,0.75
pb6_sin3,siy_sine,1,0.25
pb6_sin3,sqo_sinE,1,0.25
pb6_sin3,sdh_sanig,3,0.6
pb6_sin3,fay_m3me,4,1
pb6_sin3,p22_sin3,0,0
pb6_sin3,tgk_sina,1,0.25
pb6_sin3,tly_sin3,0,0
pb6_sin3,p23_sin3,0,0
pb6_sin3,p24_sin3,0,0
pb6_sin3,vaf_sinE,1,0.25
pb6_sin3,ps5_sin3,0,0
pb6_sin3,wne_jig3r,3,0.6
pb6_sin3,yai_vunE,3,0.75
pb6_sin3,wb5_poz,4,1
pb6_sin3,yah_dot,4,1
pb6_sin3,ydg_fiz,3,0.75
pb6_sin3,p25_sina,1,0.25
pb6_sin3,diq_pustun,5,0.833333333333333
os1_rew,pb7_sin3,4,1
os1_rew,prs_sinE,4,1
os1_rew,gzi_sina,4,1
os1_rew,glk_sinE,4,1
os1_rew,hac_mama,4,1
os1_rew,pb8_sin3,4,1
os1_rew,os2_riw,1,0.333333333333333
os1_rew,wb3_pijbor,6,1
os1_rew,pb9_sina,4,1
os1_rew,p10_sina,4,1
os1_rew,jdt_nene,3,0.75
os1_rew,pt2_sin3,4,1
os1_rew,ps2_sina,4,1
os1_rew,kiu_c3z3k,5,1
os1_rew,zum_sino,4,1
os1_rew,ckb_siN,3,1
os1_rew,kmr_pesir,4,0.8
os1_rew,ps3_sin3,4,1
os1_rew,lrl_Sir,3,1
os1_rew,lsa_sinE,4,1
os1_rew,luz_pisun,5,1
os1_rew,p11_sina,4,1
os1_rew,p12_sina,4,1
os1_rew,p13_sina,4,1
os1_rew,p14_sina,4,1
os1_rew,ps4_sin3,4,1
os1_rew,p15_sina,4,1
os1_rew,mnj_fuz,3,1
os1_rew,ntz_sinE,4,1
os1_rew,p16_sin3,4,1
os1_rew,p17_sina,4,1
os1_rew,p18_sina,4,1
os1_rew,oru_sina,4,1
os1_rew,prc_sino,4,1
os1_rew,p19_sina,4,1
os1_rew,pt3_zig3r,5,1
os1_rew,pes_pestun,5,0.833333333333333
os1_rew,p20_sin3,4,1
os1_rew,pt4_sin3,4,1
os1_rew,pt5_sina,4,1
os1_rew,srz_sinE,4,1
os1_rew,p21_sin3,4,1
os1_rew,sgh_biS,3,1
os1_rew,siy_sine,4,1
os1_rew,sqo_sinE,4,1
os1_rew,sdh_sanig,5,1
os1_rew,fay_m3me,4,1
os1_rew,p22_sin3,4,1
os1_rew,tgk_sina,4,1
os1_rew,tly_sin3,4,1
os1_rew,p23_sin3,4,1
os1_rew,p24_sin3,4,1
os1_rew,vaf_sinE,4,1
os1_rew,ps5_sin3,4,1
os1_rew,wne_jig3r,5,1
os1_rew,yai_vunE,4,1
os1_rew,wb5_poz,3,1
os1_rew,yah_dot,3,1
os1_rew,ydg_fiz,3,1
os1_rew,p25_sina,4,1
os1_rew,diq_pustun,6,1
pb7_sin3,prs_sinE,1,0.25
pb7_sin3,gzi_sina,1,0.25
pb7_sin3,glk_sinE,1,0.25
pb7_sin3,hac_mama,4,1
pb7_sin3,pb8_sin3,0,0
pb7_sin3,os2_riw,3,0.75
pb7_sin3,wb3_pijbor,5,0.833333333333333
pb7_sin3,pb9_sina,1,0.25
pb7_sin3,p10_sina,1,0.25
pb7_sin3,jdt_nene,3,0.75
pb7_sin3,pt2_sin3,0,0
pb7_sin3,ps2_sina,1,0.25
pb7_sin3,kiu_c3z3k,4,0.8
pb7_sin3,zum_sino,1,0.25
pb7_sin3,ckb_siN,2,0.5
pb7_sin3,kmr_pesir,4,0.8
pb7_sin3,ps3_sin3,0,0
pb7_sin3,lrl_Sir,3,0.75
pb7_sin3,lsa_sinE,1,0.25
pb7_sin3,luz_pisun,4,0.8
pb7_sin3,p11_sina,1,0.25
pb7_sin3,p12_sina,1,0.25
pb7_sin3,p13_sina,1,0.25
pb7_sin3,p14_sina,1,0.25
pb7_sin3,ps4_sin3,0,0
pb7_sin3,p15_sina,1,0.25
pb7_sin3,mnj_fuz,4,1
pb7_sin3,ntz_sinE,1,0.25
pb7_sin3,p16_sin3,0,0
pb7_sin3,p17_sina,1,0.25
pb7_sin3,p18_sina,1,0.25
pb7_sin3,oru_sina,1,0.25
pb7_sin3,prc_sino,1,0.25
pb7_sin3,p19_sina,1,0.25
pb7_sin3,pt3_zig3r,3,0.6
pb7_sin3,pes_pestun,5,0.833333333333333
pb7_sin3,p20_sin3,0,0
pb7_sin3,pt4_sin3,0,0
pb7_sin3,pt5_sina,1,0.25
pb7_sin3,srz_sinE,1,0.25
pb7_sin3,p21_sin3,0,0
pb7_sin3,sgh_biS,3,0.75
pb7_sin3,siy_sine,1,0.25
pb7_sin3,sqo_sinE,1,0.25
pb7_sin3,sdh_sanig,3,0.6
pb7_sin3,fay_m3me,4,1
pb7_sin3,p22_sin3,0,0
pb7_sin3,tgk_sina,1,0.25
pb7_sin3,tly_sin3,0,0
pb7_sin3,p23_sin3,0,0
pb7_sin3,p24_sin3,0,0
pb7_sin3,vaf_sinE,1,0.25
pb7_sin3,ps5_sin3,0,0
pb7_sin3,wne_jig3r,3,0.6
pb7_sin3,yai_vunE,3,0.75
pb7_sin3,wb5_poz,4,1
pb7_sin3,yah_dot,4,1
pb7_sin3,ydg_fiz,3,0.75
pb7_sin3,p25_sina,1,0.25
pb7_sin3,diq_pustun,5,0.833333333333333
prs_sinE,gzi_sina,1,0.25
prs_sinE,glk_sinE,0,0
prs_sinE,hac_mama,4,1
prs_sinE,pb8_sin3,1,0.25
prs_sinE,os2_riw,3,0.75
prs_sinE,wb3_pijbor,5,0.833333333333333
prs_sinE,pb9_sina,1,0.25
prs_sinE,p10_sina,1,0.25
prs_sinE,jdt_nene,3,0.75
prs_sinE,pt2_sin3,1,0.25
prs_sinE,ps2_sina,1,0.25
prs_sinE,kiu_c3z3k,5,1
prs_sinE,zum_sino,1,0.25
prs_sinE,ckb_siN,2,0.5
prs_sinE,kmr_pesir,4,0.8
prs_sinE,ps3_sin3,1,0.25
prs_sinE,lrl_Sir,3,0.75
prs_sinE,lsa_sinE,0,0
prs_sinE,luz_pisun,4,0.8
prs_sinE,p11_sina,1,0.25
prs_sinE,p12_sina,1,0.25
prs_sinE,p13_sina,1,0.25
prs_sinE,p14_sina,1,0.25
prs_sinE,ps4_sin3,1,0.25
prs_sinE,p15_sina,1,0.25
prs_sinE,mnj_fuz,4,1
prs_sinE,ntz_sinE,0,0
prs_sinE,p16_sin3,1,0.25
prs_sinE,p17_sina,1,0.25
prs_sinE,p18_sina,1,0.25
prs_sinE,oru_sina,1,0.25
prs_sinE,prc_sino,1,0.25
prs_sinE,p19_sina,1,0.25
prs_sinE,pt3_zig3r,4,0.8
prs_sinE,pes_pestun,5,0.833333333333333
prs_sinE,p20_sin3,1,0.25
prs_sinE,pt4_sin3,1,0.25
prs_sinE,pt5_sina,1,0.25
prs_sinE,srz_sinE,0,0
prs_sinE,p21_sin3,1,0.25
prs_sinE,sgh_biS,3,0.75
prs_sinE,siy_sine,1,0.25
prs_sinE,sqo_sinE,0,0
prs_sinE,sdh_sanig,3,0.6
prs_sinE,fay_m3me,4,1
prs_sinE,p22_sin3,1,0.25
prs_sinE,tgk_sina,1,0.25
prs_sinE,tly_sin3,1,0.25
prs_sinE,p23_sin3,1,0.25
prs_sinE,p24_sin3,1,0.25
prs_sinE,vaf_sinE,0,0
prs_sinE,ps5_sin3,1,0.25
prs_sinE,wne_jig3r,4,0.8
prs_sinE,yai_vunE,2,0.5
prs_sinE,wb5_poz,4,1
prs_sinE,yah_dot,4,1
prs_sinE,ydg_fiz,3,0.75
prs_sinE,p25_sina,1,0.25
prs_sinE,diq_pustun,5,0.833333333333333
gzi_sina,glk_sinE,1,0.25
gzi_sina,hac_mama,3,0.75
gzi_sina,pb8_sin3,1,0.25
gzi_sina,os2_riw,3,0.75
gzi_sina,wb3_pijbor,5,0.833333333333333
gzi_sina,pb9_sina,0,0
gzi_sina,p10_sina,0,0
gzi_sina,jdt_nene,3,0.75
gzi_sina,pt2_sin3,1,0.25
gzi_sina,ps2_sina,0,0
gzi_sina,kiu_c3z3k,5,1
gzi_sina,zum_sino,1,0.25
gzi_sina,ckb_siN,2,0.5
gzi_sina,kmr_pesir,4,0.8
gzi_sina,ps3_sin3,1,0.25
gzi_sina,lrl_Sir,3,0.75
gzi_sina,lsa_sinE,1,0.25
gzi_sina,luz_pisun,4,0.8
gzi_sina,p11_sina,0,0
gzi_sina,p12_sina,0,0
gzi_sina,p13_sina,0,0
gzi_sina,p14_sina,0,0
gzi_sina,ps4_sin3,1,0.25
gzi_sina,p15_sina,0,0
gzi_sina,mnj_fuz,4,1
gzi_sina,ntz_sinE,1,0.25
gzi_sina,p16_sin3,1,0.25
gzi_sina,p17_sina,0,0
gzi_sina,p18_sina,0,0
gzi_sina,oru_sina,0,0
gzi_sina,prc_sino,1,0.25
gzi_sina,p19_sina,0,0
gzi_sina,pt3_zig3r,4,0.8
gzi_sina,pes_pestun,5,0.833333333333333
gzi_sina,p20_sin3,1,0.25
gzi_sina,pt4_sin3,1,0.25
gzi_sina,pt5_sina,0,0
gzi_sina,srz_sinE,1,0.25
gzi_sina,p21_sin3,1,0.25
gzi_sina,sgh_biS,3,0.75
gzi_sina,siy_sine,1,0.25
gzi_sina,sqo_sinE,1,0.25
gzi_sina,sdh_sanig,3,0.6
gzi_sina,fay_m3me,4,1
gzi_sina,p22_sin3,1,0.25
gzi_sina,tgk_sina,0,0
gzi_sina,tly_sin3,1,0.25
gzi_sina,p23_sin3,1,0.25
gzi_sina,p24_sin3,1,0.25
gzi_sina,vaf_sinE,1,0.25
gzi_sina,ps5_sin3,1,0.25
gzi_sina,wne_jig3r,4,0.8
gzi_sina,yai_vunE,3,0.75
gzi_sina,wb5_poz,4,1
gzi_sina,yah_dot,4,1
gzi_sina,ydg_fiz,3,0.75
gzi_sina,p25_sina,0,0
gzi_sina,diq_pustun,5,0.833333333333333
glk_sinE,hac_mama,4,1
glk_sinE,pb8_sin3,1,0.25
glk_sinE,os2_riw,3,0.75
glk_sinE,wb3_pijbor,5,0.833333333333333
glk_sinE,pb9_sina,1,0.25
glk_sinE,p10_sina,1,0.25
glk_sinE,jdt_nene,3,0.75
glk_sinE,pt2_sin3,1,0.25
glk_sinE,ps2_sina,1,0.25
glk_sinE,kiu_c3z3k,5,1
glk_sinE,zum_sino,1,0.25
glk_sinE,ckb_siN,2,0.5
glk_sinE,kmr_pesir,4,0.8
glk_sinE,ps3_sin3,1,0.25
glk_sinE,lrl_Sir,3,0.75
glk_sinE,lsa_sinE,0,0
glk_sinE,luz_pisun,4,0.8
glk_sinE,p11_sina,1,0.25
glk_sinE,p12_sina,1,0.25
glk_sinE,p13_sina,1,0.25
glk_sinE,p14_sina,1,0.25
glk_sinE,ps4_sin3,1,0.25
glk_sinE,p15_sina,1,0.25
glk_sinE,mnj_fuz,4,1
glk_sinE,ntz_sinE,0,0
glk_sinE,p16_sin3,1,0.25
glk_sinE,p17_sina,1,0.25
glk_sinE,p18_sina,1,0.25
glk_sinE,oru_sina,1,0.25
glk_sinE,prc_sino,1,0.25
glk_sinE,p19_sina,1,0.25
glk_sinE,pt3_zig3r,4,0.8
glk_sinE,pes_pestun,5,0.833333333333333
glk_sinE,p20_sin3,1,0.25
glk_sinE,pt4_sin3,1,0.25
glk_sinE,pt5_sina,1,0.25
glk_sinE,srz_sinE,0,0
glk_sinE,p21_sin3,1,0.25
glk_sinE,sgh_biS,3,0.75
glk_sinE,siy_sine,1,0.25
glk_sinE,sqo_sinE,0,0
glk_sinE,sdh_sanig,3,0.6
glk_sinE,fay_m3me,4,1
glk_sinE,p22_sin3,1,0.25
glk_sinE,tgk_sina,1,0.25
glk_sinE,tly_sin3,1,0.25
glk_sinE,p23_sin3,1,0.25
glk_sinE,p24_sin3,1,0.25
glk_sinE,vaf_sinE,0,0
glk_sinE,ps5_sin3,1,0.25
glk_sinE,wne_jig3r,4,0.8
glk_sinE,yai_vunE,2,0.5
glk_sinE,wb5_poz,4,1
glk_sinE,yah_dot,4,1
glk_sinE,ydg_fiz,3,0.75
glk_sinE,p25_sina,1,0.25
glk_sinE,diq_pustun,5,0.833333333333333
hac_mama,pb8_sin3,4,1
hac_mama,os2_riw,4,1
hac_mama,wb3_pijbor,6,1
hac_mama,pb9_sina,3,0.75
hac_mama,p10_sina,3,0.75
hac_mama,jdt_nene,4,1
hac_mama,pt2_sin3,4,1
hac_mama,ps2_sina,3,0.75
hac_mama,kiu_c3z3k,5,1
hac_mama,zum_sino,4,1
hac_mama,ckb_siN,4,1
hac_mama,kmr_pesir,5,1
